name;id;sp_attack;sp_defense;speed;ability
Litwick10;6303;65;55;20;Flash Fire
Lampent10;6304;95;60;55;Flash Fire
Chandelure10;6305;145;90;80;Flash Fire
Axew10;6306;30;40;57;Rivalry
Fraxure10;6307;40;50;67;Rivalry
Haxorus10;6308;60;70;97;Rivalry
Cubchoo10;6309;60;40;40;Snow Cloak
Beartic10;6310;70;80;50;Snow Cloak
Cryogonal10;6311;95;135;105;Levitate
Shelmet10;6312;40;65;25;Hydration
Accelgor10;6313;100;60;145;Hydration
Stunfisk10;6314;81;99;32;Static
Mienfoo10;6315;55;50;65;Inner Focus
Mienshao10;6316;95;60;105;Inner Focus
Druddigon10;6317;60;90;48;Rough Skin
Golett10;6318;35;50;35;Iron Fist
Golurk10;6319;55;80;55;Iron Fist
Pawniard10;6320;40;40;60;Defiant
Bisharp10;6321;60;70;70;Defiant
Bouffalant10;6322;40;95;55;Reckless
Rufflet10;6323;37;50;60;Keen Eye
Braviary10;6324;57;75;80;Keen Eye
Vullaby10;6325;45;65;60;Big Pecks
Mandibuzz10;6326;55;95;80;Big Pecks
Heatmor10;6327;105;66;65;Gluttony
Durant10;6328;48;48;109;Swarm
Deino10;6329;45;50;38;Hustle
Zweilous10;6330;65;70;58;Hustle
Bulbasaur11;6331;65;65;45;Overgrow
Ivysaur11;6332;80;80;60;Overgrow
Venusaur11;6333;122;120;80;Overgrow
Charmander11;6334;60;50;65;Blaze
Charmeleon11;6335;80;65;80;Blaze
Charizard11;6336;159;115;100;Blaze
Squirtle11;6337;50;64;43;Torrent
Wartortle11;6338;65;80;58;Torrent
Blastoise11;6339;135;115;78;Torrent
Caterpie11;6340;20;20;45;Shield Dust
Metapod11;6341;25;25;30;Shed Skin
Butterfree11;6342;90;80;70;Compoundeyes
Weedle11;6343;20;20;50;Shield Dust
Kakuna11;6344;25;25;35;Shed Skin
Beedrill11;6345;15;80;145;Swarm
Pidgey11;6346;35;35;56;Keen Eye
Pidgeotto11;6347;50;50;71;Keen Eye
Pidgeot11;6348;135;80;121;Keen Eye
Rattata11;6349;25;35;72;Run Away
Raticate11;6350;40;80;77;Run Away
Spearow11;6351;31;31;70;Keen Eye
Fearow11;6352;61;61;100;Keen Eye
Ekans11;6353;40;54;55;Intimidate
Arbok11;6354;65;79;80;Intimidate
Pikachu11;6355;50;50;90;Static
Raichu11;6356;95;85;110;Static
Sandshrew11;6357;10;35;40;Sand Veil
Sandslash11;6358;25;65;65;Sand Veil
Nidoran-h11;6359;40;40;41;Poison Point
Nidorina11;6360;55;55;56;Poison Point
Nidoqueen11;6361;75;85;76;Poison Point
Nidoran-m11;6362;40;40;50;Poison Point
Nidorino11;6363;55;55;65;Poison Point
Nidoking11;6364;85;75;85;Poison Point
Clefairy11;6365;60;65;35;Cute Charm
Clefable11;6366;95;90;60;Cute Charm
Vulpix11;6367;50;65;65;Flash Fire
Ninetales11;6368;81;100;109;Flash Fire
Jigglypuff11;6369;45;25;20;Cute Charm
Wigglytuff11;6370;85;50;45;Cute Charm
Zubat11;6371;30;40;55;Inner Focus
Golbat11;6372;65;75;90;Inner Focus
Oddish11;6373;75;65;30;Chlorophyll
Gloom11;6374;85;75;40;Chlorophyll
Vileplume11;6375;110;90;50;Chlorophyll
Paras11;6376;45;55;25;Effect Spore
Parasect11;6377;60;80;30;Effect Spore
Venonat11;6378;40;55;45;Compoundeyes
Venomoth11;6379;90;75;90;Shield Dust
Diglett11;6380;35;45;90;Sand Veil
Dugtrio11;6381;50;70;110;Sand Veil
Meowth11;6382;50;40;90;Pickup
Persian11;6383;75;65;115;Limber
Psyduck11;6384;65;50;55;Damp
Golduck11;6385;95;80;85;Damp
Mankey11;6386;35;45;70;Vital Spirit
Primeape11;6387;60;70;95;Vital Spirit
Growlithe11;6388;70;50;60;Intimidate
Arcanine11;6389;100;80;95;Intimidate
Poliwag11;6390;40;40;90;Water Absorb
Poliwhirl11;6391;50;50;90;Water Absorb
Poliwrath11;6392;70;90;70;Water Absorb
Abra11;6393;105;55;90;Synchronize
Kadabra11;6394;120;70;105;Synchronize
Alakazam11;6395;175;105;150;Synchronize
Machop11;6396;35;35;35;Guts
Machoke11;6397;50;60;45;Guts
Machamp11;6398;65;85;55;Guts
Bellsprout11;6399;70;30;40;Chlorophyll
Weepinbell11;6400;85;45;55;Chlorophyll
Victreebel11;6401;100;70;70;Chlorophyll
Tentacool11;6402;50;100;70;Clear Body
Tentacruel11;6403;80;120;100;Clear Body
Geodude11;6404;30;30;20;Rock Head
Graveler11;6405;45;45;35;Rock Head
Golem11;6406;55;65;45;Rock Head
Ponyta11;6407;65;65;90;Run Away
Rapidash11;6408;80;80;105;Run Away
Slowpoke11;6409;40;40;15;Oblivious
Slowbro11;6410;130;80;30;Oblivious
Magnemite11;6411;95;55;45;Magnet Pull
Magneton11;6412;120;70;70;Magnet Pull
Farfetch'd11;6413;58;62;60;Keen Eye
Doduo11;6414;35;35;75;Run Away
Dodrio11;6415;60;60;110;Run Away
Seel11;6416;45;70;45;Thick Fat
Dewgong11;6417;70;95;70;Thick Fat
Grimer11;6418;40;50;25;Stench
Muk11;6419;65;100;50;Stench
Shellder11;6420;45;25;40;Shell Armor
Cloyster11;6421;85;45;70;Shell Armor
Gastly11;6422;100;35;80;Levitate
Haunter11;6423;115;55;95;Levitate
Gengar11;6424;170;95;130;Cursed Body
Onix11;6425;30;45;70;Rock Head
Drowzee11;6426;43;90;42;Insomnia
Hypno11;6427;73;115;67;Insomnia
Krabby11;6428;25;25;50;Hyper Cutter
Kingler11;6429;50;50;75;Hyper Cutter
Voltorb11;6430;55;55;100;Soundproof
Electrode11;6431;80;80;150;Soundproof
Exeggcute11;6432;60;45;40;Chlorophyll
Exeggutor11;6433;125;75;45;Chlorophyll
Cubone11;6434;40;50;35;Rock Head
Marowak11;6435;50;80;45;Rock Head
Hitmonlee11;6436;35;110;87;Limber
Hitmonchan11;6437;35;110;76;Keen Eye
Lickitung11;6438;60;75;30;Own Tempo
Koffing11;6439;60;45;35;Levitate
Weezing11;6440;85;70;60;Levitate
Rhyhorn11;6441;30;30;25;Lightningrod
Rhydon11;6442;45;45;40;Lightningrod
Chansey11;6443;35;105;50;Natural Cure
Tangela11;6444;100;40;60;Chlorophyll
Kangaskhan11;6445;60;100;100;Early Bird
Horsea11;6446;70;25;60;Swift Swim
Seadra11;6447;95;45;85;Poison Point
Goldeen11;6448;35;50;63;Swift Swim
Seaking11;6449;65;80;68;Swift Swim
Staryu11;6450;70;55;85;Illuminate
Starmie11;6451;100;85;115;Illuminate
Mr. Mime11;6452;100;120;90;Soundproof
Scyther11;6453;55;80;105;Swarm
Jynx11;6454;115;95;95;Oblivious
Electabuzz11;6455;95;85;105;Static
Magmar11;6456;100;85;93;Flame Body
Pinsir11;6457;65;90;105;Hyper Cutter
Tauros11;6458;40;70;110;Intimidate
Magikarp11;6459;15;20;80;Swift Swim
Gyarados11;6460;70;130;81;Intimidate
Lapras11;6461;85;95;60;Water Absorb
Ditto11;6462;48;48;48;Limber
Eevee11;6463;45;65;55;Run Away
Vaporeon11;6464;110;95;65;Water Absorb
Jolteon11;6465;110;95;130;Volt Absorb
Flareon11;6466;95;110;65;Flash Fire
Porygon11;6467;85;75;40;Trace
Omanyte11;6468;90;55;35;Swift Swim
Omastar11;6469;115;70;55;Swift Swim
Kabuto11;6470;55;45;55;Swift Swim
Kabutops11;6471;65;70;80;Swift Swim
Aerodactyl11;6472;70;95;150;Rock Head
Snorlax11;6473;65;110;30;Immunity
Articuno11;6474;95;125;85;Pressure
Zapdos11;6475;125;90;100;Pressure
Moltres11;6476;125;85;90;Pressure
Dratini11;6477;50;50;50;Shed Skin
Dragonair11;6478;70;70;70;Shed Skin
Dragonite11;6479;100;100;80;Inner Focus
Mewtwo11;6480;194;120;140;Pressure
Mew11;6481;100;100;100;Synchronize
Chikorita11;6482;49;65;45;Overgrow
Bayleef11;6483;63;80;60;Overgrow
Meganium11;6484;83;100;80;Overgrow
Cyndaquil11;6485;60;50;65;Blaze
Quilava11;6486;80;65;80;Blaze
Typhlosion11;6487;109;85;100;Blaze
Totodile11;6488;44;48;43;Torrent
Croconaw11;6489;59;63;58;Torrent
Feraligatr11;6490;79;83;78;Torrent
Sentret11;6491;35;45;20;Run Away
Furret11;6492;45;55;90;Run Away
Hoothoot11;6493;36;56;50;Insomnia
Noctowl11;6494;86;96;70;Insomnia
Ledyba11;6495;40;80;55;Swarm
Ledian11;6496;55;110;85;Swarm
Spinarak11;6497;40;40;30;Swarm
Ariados11;6498;60;70;40;Swarm
Crobat11;6499;70;80;130;Inner Focus
Chinchou11;6500;56;56;67;Volt Absorb
Lanturn11;6501;76;76;67;Volt Absorb
Pichu11;6502;35;35;60;Static
Cleffa11;6503;45;55;15;Cute Charm
Igglybuff11;6504;40;20;15;Cute Charm
Togepi11;6505;40;65;20;Hustle
Togetic11;6506;80;105;40;Hustle
Natu11;6507;70;45;70;Synchronize
Xatu11;6508;95;70;95;Synchronize
Mareep11;6509;65;45;35;Static
Flaaffy11;6510;80;60;45;Static
Ampharos11;6511;165;110;45;Static
Bellossom11;6512;90;100;50;Chlorophyll
Marill11;6513;20;50;40;Thick Fat
Azumarill11;6514;60;80;50;Thick Fat
Sudowoodo11;6515;30;65;30;Sturdy
Politoed11;6516;90;100;70;Water Absorb
Hoppip11;6517;35;55;50;Chlorophyll
Skiploom11;6518;45;65;80;Chlorophyll
Jumpluff11;6519;55;95;110;Chlorophyll
Aipom11;6520;40;55;85;Run Away
Sunkern11;6521;30;30;30;Chlorophyll
Sunflora11;6522;105;85;30;Chlorophyll
Yanma11;6523;75;45;95;Speed Boost
Wooper11;6524;25;25;15;Damp
Quagsire11;6525;65;65;35;Damp
Espeon11;6526;130;95;110;Synchronize
Umbreon11;6527;60;130;65;Synchronize
Murkrow11;6528;85;42;91;Insomnia
Slowking11;6529;100;110;30;Oblivious
Misdreavus11;6530;85;85;85;Levitate
Unown11;6531;72;48;48;Levitate
Wobbuffet11;6532;33;58;33;Shadow Tag
Girafarig11;6533;90;65;85;Inner Focus
Pineco11;6534;35;35;15;Sturdy
Forretress11;6535;60;60;40;Sturdy
Dunsparce11;6536;65;65;45;Serene Grace
Gligar11;6537;35;65;85;Hyper Cutter
Steelix11;6538;55;95;30;Rock Head
Snubbull11;6539;40;40;30;Intimidate
Granbull11;6540;60;60;45;Intimidate
Qwilfish11;6541;55;55;85;Poison Point
Scizor11;6542;65;100;75;Swarm
Shuckle11;6543;10;230;5;Sturdy
Heracross11;6544;40;105;75;Swarm
Sneasel11;6545;35;75;115;Inner Focus
Teddiursa11;6546;50;50;40;Pickup
Ursaring11;6547;75;75;55;Guts
Slugma11;6548;70;40;20;Magma Armor
Magcargo11;6549;90;80;30;Magma Armor
Swinub11;6550;30;30;50;Oblivious
Piloswine11;6551;60;60;50;Oblivious
Corsola11;6552;65;95;35;Hustle
Remoraid11;6553;65;35;65;Hustle
Octillery11;6554;105;75;45;Suction Cups
Delibird11;6555;65;45;75;Vital Spirit
Mantine11;6556;80;140;70;Swift Swim
Skarmory11;6557;40;70;70;Keen Eye
Houndour11;6558;80;50;65;Early Bird
Houndoom11;6559;140;90;115;Early Bird
Kingdra11;6560;95;95;85;Swift Swim
Phanpy11;6561;40;40;40;Pickup
Donphan11;6562;60;60;50;Sturdy
Stantler11;6563;85;65;85;Intimidate
Smeargle11;6564;20;45;75;Own Tempo
Tyrogue11;6565;35;35;35;Guts
Hitmontop11;6566;35;110;70;Intimidate
Smoochum11;6567;85;65;65;Oblivious
Elekid11;6568;65;55;95;Static
Magby11;6569;70;55;83;Flame Body
Miltank11;6570;40;70;100;Thick Fat
Blissey11;6571;75;135;55;Natural Cure
Raikou11;6572;115;100;115;Pressure
Entei11;6573;90;75;100;Pressure
Suicune11;6574;90;115;85;Pressure
Larvitar11;6575;45;50;41;Guts
Pupitar11;6576;65;70;51;Shed Skin
Tyranitar11;6577;95;120;71;Sand Stream
Lugia11;6578;90;154;110;Pressure
Ho-Oh11;6579;110;154;90;Pressure
Celebi11;6580;100;100;100;Natural Cure
Treecko11;6581;65;55;70;Overgrow
Grovyle11;6582;85;65;95;Overgrow
Sceptile11;6583;145;85;145;Overgrow
Torchic11;6584;70;50;45;Blaze
Combusken11;6585;85;60;55;Blaze
Blaziken11;6586;130;80;100;Blaze
Mudkip11;6587;50;50;40;Torrent
Marshtomp11;6588;60;70;50;Torrent
Swampert11;6589;95;110;70;Torrent
Poochyena11;6590;30;30;35;Run Away
Mightyena11;6591;60;60;70;Intimidate
Zigzagoon11;6592;30;41;60;Pickup
Linoone11;6593;50;61;100;Pickup
Wurmple11;6594;20;30;20;Shield Dust
Silcoon11;6595;25;25;15;Shed Skin
Beautifly11;6596;100;50;65;Swarm
Cascoon11;6597;25;25;15;Shed Skin
Dustox11;6598;50;90;65;Shield Dust
Lotad11;6599;40;50;30;Swift Swim
Lombre11;6600;60;70;50;Swift Swim
Ludicolo11;6601;90;100;70;Swift Swim
Seedot11;6602;30;30;30;Chlorophyll
Nuzleaf11;6603;60;40;60;Chlorophyll
Shiftry11;6604;90;60;80;Chlorophyll
Taillow11;6605;30;30;85;Guts
Swellow11;6606;75;50;125;Guts
Wingull11;6607;55;30;85;Keen Eye
Pelipper11;6608;95;70;65;Keen Eye
Ralts11;6609;45;35;40;Synchronize
Kirlia11;6610;65;55;50;Synchronize
Gardevoir11;6611;165;135;100;Synchronize
Surskit11;6612;50;52;65;Swift Swim
Masquerain11;6613;100;82;80;Intimidate
Shroomish11;6614;40;60;35;Effect Spore
Breloom11;6615;60;60;70;Effect Spore
Slakoth11;6616;35;35;30;Truant
Vigoroth11;6617;55;55;90;Vital Spirit
Slaking11;6618;95;65;100;Truant
Nincada11;6619;30;30;40;Compoundeyes
Ninjask11;6620;50;50;160;Speed Boost
Shedinja11;6621;30;30;40;Wonder Guard
Whismur11;6622;51;23;28;Soundproof
Loudred11;6623;71;43;48;Soundproof
Exploud11;6624;91;73;68;Soundproof
Makuhita11;6625;20;30;25;Thick Fat
Hariyama11;6626;40;60;50;Thick Fat
Azurill11;6627;20;40;20;Thick Fat
Nosepass11;6628;45;90;30;Sturdy
Skitty11;6629;35;35;50;Cute Charm
Delcatty11;6630;55;55;90;Cute Charm
Sableye11;6631;85;115;20;Keen Eye
Mawile11;6632;55;95;50;Hyper Cutter
Aron11;6633;40;40;30;Sturdy
Lairon11;6634;50;50;40;Sturdy
Aggron11;6635;60;80;50;Sturdy
Meditite11;6636;40;55;60;Pure Power
Medicham11;6637;80;85;100;Pure Power
Electrike11;6638;65;40;65;Static
Manectric11;6639;135;80;135;Static
Plusle11;6640;85;75;95;Plus
Minun11;6641;75;85;95;Minus
Volbeat11;6642;47;85;85;Illuminate
Illumise11;6643;73;85;85;Oblivious
Roselia11;6644;100;80;65;Natural Cure
Gulpin11;6645;43;53;40;Liquid Ooze
Swalot11;6646;73;83;55;Liquid Ooze
Carvanha11;6647;65;20;65;Rough Skin
Sharpedo11;6648;110;65;105;Rough Skin
Wailmer11;6649;70;35;60;Water Veil
Wailord11;6650;90;45;60;Water Veil
Numel11;6651;65;45;35;Oblivious
Camerupt11;6652;145;105;20;Magma Armor
Torkoal11;6653;85;70;20;White Smoke
Spoink11;6654;70;80;60;Thick Fat
Grumpig11;6655;90;110;80;Thick Fat
Spinda11;6656;60;60;60;Own Tempo
Trapinch11;6657;45;45;10;Hyper Cutter
Vibrava11;6658;50;50;70;Levitate
Flygon11;6659;80;80;100;Levitate
Cacnea11;6660;85;40;35;Sand Veil
Cacturne11;6661;115;60;55;Sand Veil
Swablu11;6662;40;75;50;Natural Cure
Altaria11;6663;110;105;80;Natural Cure
Zangoose11;6664;60;60;90;Immunity
Seviper11;6665;100;60;65;Shed Skin
Lunatone11;6666;95;85;70;Levitate
Solrock11;6667;55;65;70;Levitate
Barboach11;6668;46;41;60;Oblivious
Whiscash11;6669;76;71;60;Oblivious
Corphish11;6670;50;35;35;Hyper Cutter
Crawdaunt11;6671;90;55;55;Hyper Cutter
Baltoy11;6672;40;70;55;Levitate
Claydol11;6673;70;120;75;Levitate
Lileep11;6674;61;87;23;Suction Cups
Cradily11;6675;81;107;43;Suction Cups
Anorith11;6676;40;50;75;Battle Armor
Armaldo11;6677;70;80;45;Battle Armor
Feebas11;6678;10;55;80;Swift Swim
Milotic11;6679;100;125;81;Marvel Scale
Castform11;6680;70;70;70;Forecast
Kecleon11;6681;60;120;40;Color Change
Shuppet11;6682;63;33;45;Insomnia
Banette11;6683;93;83;75;Insomnia
Duskull11;6684;30;90;25;Levitate
Dusclops11;6685;60;130;25;Pressure
Tropius11;6686;72;87;51;Chlorophyll
Chimecho11;6687;95;90;65;Levitate
Absol11;6688;115;60;115;Pressure
Wynaut11;6689;23;48;23;Shadow Tag
Snorunt11;6690;50;50;50;Inner Focus
Glalie11;6691;120;80;100;Inner Focus
Spheal11;6692;55;50;25;Thick Fat
Sealeo11;6693;75;70;45;Thick Fat
Walrein11;6694;95;90;65;Thick Fat
Clamperl11;6695;74;55;32;Shell Armor
Huntail11;6696;94;75;52;Swift Swim
Gorebyss11;6697;114;75;52;Swift Swim
Relicanth11;6698;45;65;55;Swift Swim
Luvdisc11;6699;40;65;97;Swift Swim
Bagon11;6700;40;30;50;Rock Head
Shelgon11;6701;60;50;50;Rock Head
Salamence11;6702;120;90;120;Intimidate
Beldum11;6703;35;60;30;Clear Body
Metang11;6704;55;80;50;Clear Body
Metagross11;6705;105;110;110;Clear Body
Regirock11;6706;50;100;50;Clear Body
Regice11;6707;100;200;50;Clear Body
Registeel11;6708;75;150;50;Clear Body
Latias11;6709;140;150;110;Levitate
Latios11;6710;160;120;110;Levitate
Kyogre11;6711;180;160;90;Drizzle
Groudon11;6712;150;90;90;Drought
Rayquaza11;6713;180;100;115;Air Lock
Jirachi11;6714;100;100;100;Serene Grace
Deoxys11;6715;95;90;180;Pressure
Turtwig11;6716;45;55;31;Overgrow
Grotle11;6717;55;65;36;Overgrow
Torterra11;6718;75;85;56;Overgrow
Chimchar11;6719;58;44;61;Blaze
Monferno11;6720;78;52;81;Blaze
Infernape11;6721;104;71;108;Blaze
Piplup11;6722;61;56;40;Torrent
Prinplup11;6723;81;76;50;Torrent
Empoleon11;6724;111;101;60;Torrent
Starly11;6725;30;30;60;Keen Eye
Staravia11;6726;40;40;80;Intimidate
Staraptor11;6727;50;60;100;Intimidate
Bidoof11;6728;35;40;31;Simple
Bibarel11;6729;55;60;71;Simple
Kricketot11;6730;25;41;25;Shed Skin
Kricketune11;6731;55;51;65;Swarm
Shinx11;6732;40;34;45;Rivalry
Luxio11;6733;60;49;60;Rivalry
Luxray11;6734;95;79;70;Rivalry
Budew11;6735;50;70;55;Natural Cure
Roserade11;6736;125;105;90;Natural Cure
Cranidos11;6737;30;30;58;Mold Breaker
Rampardos11;6738;65;50;58;Mold Breaker
Shieldon11;6739;42;88;30;Sturdy
Bastiodon11;6740;47;138;30;Sturdy
Burmy11;6741;29;45;36;Shed Skin
Wormadam11;6742;69;95;36;Anticipation
Mothim11;6743;94;50;66;Swarm
Combee11;6744;30;42;70;Honey Gather
Vespiquen11;6745;80;102;40;Pressure
Pachirisu11;6746;45;90;95;Run Away
Buizel11;6747;60;30;85;Swift Swim
Floatzel11;6748;85;50;115;Swift Swim
Cherubi11;6749;62;53;35;Chlorophyll
Cherrim11;6750;87;78;85;Flower Gift
Shellos11;6751;57;62;34;Sticky Hold
Gastrodon11;6752;92;82;39;Sticky Hold
Ambipom11;6753;60;66;115;Technician
Drifloon11;6754;60;44;70;Aftermath
Drifblim11;6755;90;54;80;Aftermath
Buneary11;6756;44;56;85;Run Away
Lopunny11;6757;54;96;135;Cute Charm
Mismagius11;6758;105;105;105;Levitate
Honchkrow11;6759;105;52;71;Insomnia
Glameow11;6760;42;37;85;Limber
Purugly11;6761;64;59;112;Thick Fat
Chingling11;6762;65;50;45;Levitate
Stunky11;6763;41;41;74;Stench
Skuntank11;6764;71;61;84;Stench
Bronzor11;6765;24;86;23;Levitate
Bronzong11;6766;79;116;33;Levitate
Bonsly11;6767;10;45;10;Sturdy
Mime Jr.11;6768;70;90;60;Soundproof
Happiny11;6769;15;65;30;Natural Cure
Chatot11;6770;92;42;91;Keen Eye
Spiritomb11;6771;92;108;35;Pressure
Gible11;6772;40;45;42;Sand Veil
Gabite11;6773;50;55;82;Sand Veil
Garchomp11;6774;120;95;92;Sand Veil
Munchlax11;6775;40;85;5;Pickup
Riolu11;6776;35;40;60;Steadfast
Lucario11;6777;140;70;112;Steadfast
Hippopotas11;6778;38;42;32;Sand Stream
Hippowdon11;6779;68;72;47;Sand Stream
Skorupi11;6780;30;55;65;Battle Armor
Drapion11;6781;60;75;95;Battle Armor
Croagunk11;6782;61;40;50;Anticipation
Toxicroak11;6783;86;65;85;Anticipation
Carnivine11;6784;90;72;46;Levitate
Finneon11;6785;49;61;66;Swift Swim
Lumineon11;6786;69;86;91;Swift Swim
Mantyke11;6787;60;120;50;Swift Swim
Snover11;6788;62;60;40;Snow Warning
Abomasnow11;6789;132;105;30;Snow Warning
Weavile11;6790;45;85;125;Pressure
Magnezone11;6791;130;90;60;Magnet Pull
Lickilicky11;6792;80;95;50;Own Tempo
Rhyperior11;6793;55;55;40;Lightningrod
Tangrowth11;6794;110;50;50;Chlorophyll
Electivire11;6795;95;85;95;Motor Drive
Magmortar11;6796;125;95;83;Flame Body
Togekiss11;6797;120;115;80;Hustle
Yanmega11;6798;116;56;95;Speed Boost
Leafeon11;6799;60;65;95;Leaf Guard
Glaceon11;6800;130;95;65;Snow Cloak
Gliscor11;6801;45;75;95;Hyper Cutter
Mamoswine11;6802;70;60;80;Oblivious
Porygon-Z11;6803;135;75;90;Adaptability
Gallade11;6804;65;115;110;Steadfast
Probopass11;6805;75;150;40;Sturdy
Dusknoir11;6806;65;135;45;Pressure
Froslass11;6807;80;70;110;Snow Cloak
Rotom11;6808;105;107;86;Levitate
Uxie11;6809;75;130;95;Levitate
Mesprit11;6810;105;105;80;Levitate
Azelf11;6811;125;70;115;Levitate
Dialga11;6812;150;100;90;Pressure
Palkia11;6813;150;120;100;Pressure
Heatran11;6814;130;106;77;Flash Fire
Regigigas11;6815;80;110;100;Slow Start
Giratina11;6816;120;100;90;Pressure
Cresselia11;6817;75;130;85;Levitate
Phione11;6818;80;80;80;Hydration
Manaphy11;6819;100;100;100;Hydration
Darkrai11;6820;135;90;125;Bad Dreams
Shaymin11;6821;120;75;127;Natural Cure
Arceus11;6822;120;120;120;Multitype
Victini11;6823;100;100;100;Victory Star
Snivy11;6824;45;55;63;Overgrow
Servine11;6825;60;75;83;Overgrow
Serperior11;6826;75;95;113;Overgrow
Tepig11;6827;45;45;45;Blaze
Pignite11;6828;70;55;55;Blaze
Emboar11;6829;100;65;65;Blaze
Oshawott11;6830;63;45;45;Torrent
Dewott11;6831;83;60;60;Torrent
Samurott11;6832;108;70;70;Torrent
Patrat11;6833;35;39;42;Run Away
Watchog11;6834;60;69;77;Illuminate
Lillipup11;6835;25;45;55;Vital Spirit
Herdier11;6836;35;65;60;Intimidate
Stoutland11;6837;45;90;80;Intimidate
Purrloin11;6838;50;37;66;Limber
Liepard11;6839;88;50;106;Limber
Pansage11;6840;53;48;64;Gluttony
Simisage11;6841;98;63;101;Gluttony
Pansear11;6842;53;48;64;Gluttony
Simisear11;6843;98;63;101;Gluttony
Panpour11;6844;53;48;64;Gluttony
Simipour11;6845;98;63;101;Gluttony
Munna11;6846;67;55;24;Forewarn
Musharna11;6847;107;95;29;Forewarn
Pidove11;6848;36;30;43;Big Pecks
Tranquill11;6849;50;42;65;Big Pecks
Unfezant11;6850;65;55;93;Big Pecks
Blitzle11;6851;50;32;76;Lightningrod
Zebstrika11;6852;80;63;116;Lightningrod
Roggenrola11;6853;25;25;15;Sturdy
Boldore11;6854;50;40;20;Sturdy
Gigalith11;6855;60;80;25;Sturdy
Woobat11;6856;55;43;72;Unaware
Swoobat11;6857;77;55;114;Unaware
Drilbur11;6858;30;45;68;Sand Rush
Excadrill11;6859;50;65;88;Sand Rush
Audino11;6860;80;126;50;Healer
Timburr11;6861;25;35;35;Guts
Gurdurr11;6862;40;50;40;Guts
Conkeldurr11;6863;55;65;45;Guts
Tympole11;6864;50;40;64;Swift Swim
Palpitoad11;6865;65;55;69;Swift Swim
Seismitoad11;6866;85;75;74;Swift Swim
Throh11;6867;30;85;45;Guts
Sawk11;6868;30;75;85;Sturdy
Sewaddle11;6869;40;60;42;Swarm
Swadloon11;6870;50;80;42;Leaf Guard
Leavanny11;6871;70;80;92;Swarm
Venipede11;6872;30;39;57;Poison Point
Whirlipede11;6873;40;79;47;Poison Point
Scolipede11;6874;55;69;112;Poison Point
Cottonee11;6875;37;50;66;Prankster
Whimsicott11;6876;77;75;116;Prankster
Petilil11;6877;70;50;30;Chlorophyll
Lilligant11;6878;110;75;90;Chlorophyll
Basculin11;6879;80;55;98;Reckless
Sandile11;6880;35;35;65;Intimidate
Krokorok11;6881;45;45;74;Intimidate
Krookodile11;6882;65;70;92;Intimidate
Darumaka11;6883;15;45;50;Hustle
Darmanitan11;6884;140;105;55;Sheer Force
Maractus11;6885;106;67;60;Water Absorb
Dwebble11;6886;35;35;55;Sturdy
Crustle11;6887;65;75;45;Sturdy
Scraggy11;6888;35;70;48;Shed Skin
Scrafty11;6889;45;115;58;Shed Skin
Sigilyph11;6890;103;80;97;Wonder Skin 
Yamask11;6891;55;65;30;Mummy
Cofagrigus11;6892;95;105;30;Mummy
Tirtouga11;6893;53;45;22;Solid Rock
Carracosta11;6894;83;65;32;Solid Rock
Archen11;6895;74;45;70;Defeatist
Archeops11;6896;112;65;110;Defeatist
Trubbish11;6897;40;62;65;Stench
Garbodor11;6898;60;82;75;Stench
Zorua11;6899;80;40;65;Illusion
Zoroark11;6900;120;60;105;Illusion
Minccino11;6901;40;40;75;Cute Charm
Cinccino11;6902;65;60;115;Cute Charm
Gothita11;6903;55;65;45;Frisk
Gothorita11;6904;75;85;55;Frisk
Gothitelle11;6905;95;110;65;Frisk
Solosis11;6906;105;50;20;Overcoat
Duosion11;6907;125;60;30;Overcoat
Reuniclus11;6908;125;85;30;Overcoat
Ducklett11;6909;44;50;55;Keen Eye
Swanna11;6910;87;63;98;Keen Eye
Vanillite11;6911;65;60;44;Ice Body
Vanillish11;6912;80;75;59;Ice Body
Vanilluxe11;6913;110;95;79;Ice Body
Deerling11;6914;40;50;75;Chlorophyll
Sawsbuck11;6915;60;70;95;Chlorophyll
Emolga11;6916;75;60;103;Static
Karrablast11;6917;40;45;60;Swarm
Escavalier11;6918;60;105;20;Swarm
Foongus11;6919;55;55;15;Effect Spore
Amoonguss11;6920;85;80;30;Effect Spore
Frillish11;6921;65;85;40;Water Absorb
Jellicent11;6922;85;105;60;Water Absorb
Alomomola11;6923;40;45;65;Healer
Joltik11;6924;57;50;65;Compoundeyes
Galvantula11;6925;97;60;108;Compoundeyes
Ferroseed11;6926;24;86;10;Iron Barbs
Ferrothorn11;6927;54;116;20;Iron Barbs
Klink11;6928;45;60;30;Plus
Klang11;6929;70;85;50;Plus
Klinklang11;6930;70;85;90;Plus
Tynamo11;6931;45;40;60;Levitate
Eelektrik11;6932;75;70;40;Levitate
Eelektross11;6933;105;80;50;Levitate
Elgyem11;6934;85;55;30;Telepathy
Beheeyem11;6935;125;95;40;Telepathy
Litwick11;6936;65;55;20;Flash Fire
Lampent11;6937;95;60;55;Flash Fire
Chandelure11;6938;145;90;80;Flash Fire
Axew11;6939;30;40;57;Rivalry
Fraxure11;6940;40;50;67;Rivalry
Haxorus11;6941;60;70;97;Rivalry
Cubchoo11;6942;60;40;40;Snow Cloak
Beartic11;6943;70;80;50;Snow Cloak
